2026-08-13 16:22:55,746 | INFO | Arguments | {'model_path': PosixPath('/home/qwe/workspace/llama.cpp/Qwen3_30b_a3b/models/Qwen--Qwen3-30B-A3B/snapshots/master'), 'prompt': 'Hello, how are you?', 'max_new_tokens': 3, 'device': 'auto', 'dtype': 'auto', 'temperature': 0.0, 'top_k': 0, 'seed': 42, 'trace_layers': 'all', 'tensor_values': 6, 'router_rows': 4, 'log_top_tokens': 5, 'log_level': 'INFO', 'log_file': PosixPath('/home/qwe/workspace/llama.cpp/logs/qwen3_3_moe_tiny_trace.log'), 'tiny_random': True}
2026-08-13 16:22:56,846 | INFO | layer[1].selected_experts_last_1 | [[1, 3]]
2026-08-13 16:22:56,847 | INFO | layer[1].routing_weights_last_1 | [[0.1461687833070755, 0.14578673243522644]]
2026-08-13 16:22:56,847 | INFO | layer[1].expert_load | [(1, 1), (3, 1)]
2026-08-13 16:22:56,847 | INFO | layer[1].mlp_output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.000602378 max=0.000540613 mean=1.24589e-05 std=0.000252627 sample=[-0.00020531918562483042, -0.00026606794563122094, 2.9737948352703825e-05, 0.0003596098395064473, 0.0004820812027901411, 1.170854375232011e-05]
2026-08-13 16:22:56,847 | INFO | layer[1].output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.0693986 max=0.0735433 mean=0.00193941 std=0.0272265 sample=[-0.008435470052063465, -0.028764167800545692, -0.036808278411626816, 0.01185292936861515, -0.030684128403663635, -0.035899702459573746]
2026-08-13 16:22:56,848 | INFO | final_norm | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-2.54079 max=2.69253 mean=0.0710046 std=0.996804 sample=[-0.30883505940437317, -1.0530987977981567, -1.347605586051941, 0.43395328521728516, -1.1233913898468018, -1.3143413066864014]
2026-08-13 16:22:56,848 | INFO | lm_head.logits | shape=(1, 1, 151669) dtype=torch.float32 device=cuda:0 min=-0.729334 max=0.78737 mean=-1.89914e-05 std=0.159999 sample=[0.17558836936950684, 0.16067570447921753, -0.22905591130256653, 0.1159662976861, 0.04453035444021225, 0.06578695774078369]
2026-08-13 16:22:56,848 | INFO | Next-token candidates | [{'id': 93217, 'text': 'okay', 'probability': 1.430552492820425e-05}, {'id': 66616, 'text': '\tgraph', 'probability': 1.2669311217905488e-05}, {'id': 79706, 'text': ' Gon', 'probability': 1.2564024473249447e-05}, {'id': 96704, 'text': ' ANSW', 'probability': 1.2210684872115962e-05}, {'id': 65285, 'text': ' courtyard', 'probability': 1.2029658137180377e-05}]
2026-08-13 16:22:56,848 | INFO | STEP 1 END | generated_id=93217 generated_text='okay' cache_after=7
2026-08-13 16:22:56,848 | INFO | STEP 2 BEGIN | phase=decode input_shape=(1, 1) attention_mask_shape=(1, 8) cache_before=7
2026-08-13 16:22:56,849 | INFO | embedding | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.0573257 max=0.0473851 mean=0.00131004 std=0.0222214 sample=[0.016130918636918068, 0.022055089473724365, -0.00012613045691978186, -0.007970177568495274, 0.009307079948484898, -0.010407666675746441]
2026-08-13 16:22:56,853 | INFO | rope.position_ids | shape=(1, 1) dtype=torch.int64 device=cuda:0 min=7 max=7 sample=[7]
2026-08-13 16:22:56,853 | INFO | rope.cos | shape=(1, 1, 16) dtype=torch.float32 device=cuda:0 min=-0.599437 max=0.999998 mean=0.736523 std=0.514697 sample=[0.7539022564888, -0.5994374752044678, 0.7648422122001648, 0.9755998849868774, 0.9975510239601135, 0.9997550249099731]
2026-08-13 16:22:56,854 | INFO | rope.sin | shape=(1, 1, 16) dtype=torch.float32 device=cuda:0 min=0.00221359 max=0.800422 mean=0.302809 std=0.31769 sample=[0.6569865942001343, 0.8004215955734253, 0.6442176699638367, 0.21955610811710358, 0.06994284689426422, 0.02213413640856743]
2026-08-13 16:22:56,854 | INFO | layer[0].input_norm | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-2.57268 max=2.12656 mean=0.0587924 std=0.997261 sample=[0.7239295840263367, 0.9897967576980591, -0.005660531111061573, -0.35768869519233704, 0.41768670082092285, -0.4670792520046234]
2026-08-13 16:22:56,854 | INFO | layer[0].q_proj | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.450231 max=0.265098 mean=-0.0479508 std=0.147694 sample=[0.234036386013031, -0.2526973783969879, 0.039817869663238525, -0.24799802899360657, 0.06362931430339813, -0.17456074059009552]
2026-08-13 16:22:56,854 | INFO | layer[0].q_norm | shape=(1, 1, 4, 16) dtype=torch.float32 device=cuda:0 min=-2.37282 max=1.90009 mean=-0.304834 std=0.952382 sample=[1.2334245443344116, -1.3317722082138062, 0.20984914898872375, -1.307005524635315, 0.33534082770347595, -0.9199744462966919]
2026-08-13 16:22:56,855 | INFO | layer[0].k_proj | shape=(1, 1, 32) dtype=torch.float32 device=cuda:0 min=-0.29636 max=0.259035 mean=-0.0160177 std=0.141756 sample=[-0.21947455406188965, -0.009440138936042786, 0.017304077744483948, 0.1347089260816574, -0.01065625250339508, -0.1913866400718689]
2026-08-13 16:22:56,855 | INFO | layer[0].k_norm | shape=(1, 1, 2, 16) dtype=torch.float32 device=cuda:0 min=-2.04109 max=1.78403 mean=-0.114939 std=0.993348 sample=[-1.5667835474014282, -0.06739120185375214, 0.12353023886680603, 0.9616591930389404, -0.07607278227806091, -1.3662697076797485]
2026-08-13 16:22:56,855 | INFO | layer[0].v_proj | shape=(1, 1, 32) dtype=torch.float32 device=cuda:0 min=-0.255938 max=0.410335 mean=0.0259974 std=0.135369 sample=[0.12254086136817932, 0.05477985739707947, 0.04342171549797058, -0.00154775008559227, 0.161066934466362, 0.14837540686130524]
2026-08-13 16:22:56,855 | INFO | layer[0].cache_position | shape=(1,) dtype=torch.int64 device=cuda:0 min=7 max=7 sample=[7]
2026-08-13 16:22:56,856 | INFO | layer[0].causal_mask | shape=(1, 1, 1, 8) dtype=torch.float32 device=cuda:0 min=0 max=0 mean=0 std=0 sample=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2026-08-13 16:22:56,856 | INFO | layer[0].kv_cache_after_attention | sequence_length=8
2026-08-13 16:22:56,856 | INFO | layer[0].k_cache_after_rope | shape=(1, 2, 8, 16) dtype=torch.float32 device=cuda:0 min=-2.66113 max=2.41342 mean=-0.107724 std=0.994155 sample=[1.5423539876937866, -2.236464738845825, 1.0363487005233765, -1.162806510925293, -0.369414359331131, 1.4455152750015259]
2026-08-13 16:22:56,856 | INFO | layer[0].v_cache | shape=(1, 2, 8, 16) dtype=torch.float32 device=cuda:0 min=-0.407387 max=0.462898 mean=-0.00988409 std=0.161339 sample=[-0.08460733294487, -0.17573772370815277, -0.007854895666241646, 0.052357565611600876, -0.029258936643600464, 0.30842021107673645]
2026-08-13 16:22:56,856 | INFO | layer[0].attention_output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.0317333 max=0.0311922 mean=0.00323328 std=0.0131855 sample=[-0.0016171308234333992, -5.137734115123749e-05, 0.0001311626983806491, 0.011816136538982391, -0.005936057772487402, 0.0037670726887881756]
2026-08-13 16:22:56,856 | INFO | layer[0].attention_weights | shape=(1, 4, 1, 8) dtype=torch.float32 device=cuda:0 min=0.0272367 max=0.466941 mean=0.125 std=0.111757 sample=[0.05964389815926552, 0.10730261355638504, 0.21880988776683807, 0.027236664667725563, 0.46694064140319824, 0.05250002071261406]
2026-08-13 16:22:56,857 | INFO | layer[0].post_attention_norm | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-2.44877 max=3.23322 mean=0.202765 std=0.97821 sample=[0.6477392315864563, 0.9820088148117065, 0.0002245850773761049, 0.17164219915866852, 0.15044613182544708, -0.2963646352291107]
2026-08-13 16:22:56,857 | INFO | layer[0].router_logits | shape=(1, 8) dtype=torch.float32 device=cuda:0 min=-0.217817 max=0.201949 mean=-0.00105101 std=0.112217 sample=[0.017628803849220276, 0.056499965488910675, -0.06600400805473328, -0.21781718730926514, 0.019194912165403366, -0.055191777646541595]
2026-08-13 16:22:56,857 | INFO | layer[0].selected_experts_last_1 | [[7, 1]]
2026-08-13 16:22:56,857 | INFO | layer[0].routing_weights_last_1 | [[0.1521790623664856, 0.1315792351961136]]
2026-08-13 16:22:56,857 | INFO | layer[0].expert_load | [(1, 1), (7, 1)]
2026-08-13 16:22:56,858 | INFO | layer[0].mlp_output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.000910253 max=0.000671531 mean=-4.3104e-05 std=0.000303158 sample=[-9.279869846068323e-05, -0.00011150423961225897, -0.0004971130983904004, -0.0004764573532156646, -0.0005047480808570981, 0.00012075125414412469]
2026-08-13 16:22:56,858 | INFO | layer[0].output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.0552315 max=0.0724993 mean=0.00450022 std=0.0219127 sample=[0.014420988969504833, 0.021892208606004715, -0.0004920808714814484, 0.0033695015590637922, 0.0028662742115557194, -0.006519842892885208]
2026-08-13 16:22:56,858 | INFO | layer[1].input_norm | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-2.46653 max=3.23767 mean=0.200971 std=0.978579 sample=[0.6440120339393616, 0.9776615500450134, -0.021975331008434296, 0.15047508478164673, 0.12800197303295135, -0.2911629378795624]
2026-08-13 16:22:56,858 | INFO | layer[1].q_proj | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.405564 max=0.483842 mean=0.00266189 std=0.167209 sample=[-0.1391676962375641, 0.0016267970204353333, -0.1692499816417694, -0.02666877955198288, -0.2555709779262543, -0.0824308693408966]
2026-08-13 16:22:56,858 | INFO | layer[1].q_norm | shape=(1, 1, 4, 16) dtype=torch.float32 device=cuda:0 min=-2.20371 max=2.39323 mean=-0.0040129 std=0.999972 sample=[-1.007783055305481, 0.011780452914536, -1.2256239652633667, -0.193121999502182, -1.850717544555664, -0.5969232320785522]
2026-08-13 16:22:56,859 | INFO | layer[1].k_proj | shape=(1, 1, 32) dtype=torch.float32 device=cuda:0 min=-0.268298 max=0.236651 mean=0.012308 std=0.139567 sample=[0.06239262595772743, 0.005851542577147484, -0.2682977318763733, -0.2445221245288849, -0.1378883272409439, 0.049314603209495544]
2026-08-13 16:22:56,859 | INFO | layer[1].k_norm | shape=(1, 1, 2, 16) dtype=torch.float32 device=cuda:0 min=-1.74413 max=1.95731 mean=0.119645 std=0.992788 sample=[0.38585659861564636, 0.03618786856532097, -1.6592416763305664, -1.5122054815292358, -0.8527469038963318, 0.30497777462005615]
2026-08-13 16:22:56,859 | INFO | layer[1].v_proj | shape=(1, 1, 32) dtype=torch.float32 device=cuda:0 min=-0.383327 max=0.342894 mean=-0.00688001 std=0.16916 sample=[0.21028701961040497, 0.00015069544315338135, -0.2507583498954773, -0.05884465575218201, -0.10656404495239258, 0.10060139000415802]
2026-08-13 16:22:56,859 | INFO | layer[1].cache_position | shape=(1,) dtype=torch.int64 device=cuda:0 min=7 max=7 sample=[7]
2026-08-13 16:22:56,860 | INFO | layer[1].causal_mask | shape=(1, 1, 1, 8) dtype=torch.float32 device=cuda:0 min=0 max=0 mean=0 std=0 sample=[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
2026-08-13 16:22:56,860 | INFO | layer[1].kv_cache_after_attention | sequence_length=8
2026-08-13 16:22:56,860 | INFO | layer[1].k_cache_after_rope | shape=(1, 2, 8, 16) dtype=torch.float32 device=cuda:0 min=-2.72052 max=2.93412 mean=0.239602 std=0.97085 sample=[-1.1076323986053467, 0.18080098927021027, 0.32737216353416443, 0.43823185563087463, -0.7213006019592285, -0.08407529443502426]
2026-08-13 16:22:56,860 | INFO | layer[1].v_cache | shape=(1, 2, 8, 16) dtype=torch.float32 device=cuda:0 min=-0.383327 max=0.379905 mean=0.0150883 std=0.143219 sample=[-0.14813679456710815, 0.17250952124595642, -0.14757227897644043, 0.10427919775247574, -0.010281205177307129, 0.014293484389781952]
2026-08-13 16:22:56,860 | INFO | layer[1].attention_output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.0332105 max=0.0240521 mean=0.00133591 std=0.013318 sample=[0.007810630835592747, -0.01269262470304966, -0.010542791336774826, 0.018642272800207138, -0.010765152983367443, -0.021849844604730606]
2026-08-13 16:22:56,860 | INFO | layer[1].attention_weights | shape=(1, 4, 1, 8) dtype=torch.float32 device=cuda:0 min=0.0103022 max=0.414572 mean=0.125 std=0.0981173 sample=[0.1331757754087448, 0.062459833920001984, 0.05041095241904259, 0.10434048622846603, 0.01231573335826397, 0.02281702123582363]
2026-08-13 16:22:56,860 | INFO | layer[1].post_attention_norm | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-2.59854 max=2.55699 mean=0.217185 std=0.975421 sample=[0.8273254036903381, 0.3423524498939514, -0.41065070033073425, 0.819144070148468, -0.29394811391830444, -1.0557469129562378]
2026-08-13 16:22:56,861 | INFO | layer[1].router_logits | shape=(1, 8) dtype=torch.float32 device=cuda:0 min=-0.213096 max=0.277752 mean=0.00192436 std=0.185152 sample=[0.1495678871870041, -0.04690033942461014, -0.213096484541893, -0.20124977827072144, -0.1519671082496643, 0.24778474867343903]
2026-08-13 16:22:56,861 | INFO | layer[1].selected_experts_last_1 | [[6, 5]]
2026-08-13 16:22:56,861 | INFO | layer[1].routing_weights_last_1 | [[0.1618589162826538, 0.15708044171333313]]
2026-08-13 16:22:56,861 | INFO | layer[1].expert_load | [(5, 1), (6, 1)]
2026-08-13 16:22:56,862 | INFO | layer[1].mlp_output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.000622734 max=0.000545919 mean=-6.93728e-06 std=0.000235128 sample=[-0.0006227338453754783, 8.261640323325992e-05, -0.0002028389135375619, 0.00045047097955830395, -0.00023532785417046398, 2.076358941849321e-05]
2026-08-13 16:22:56,862 | INFO | layer[1].output | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-0.0696087 max=0.068865 mean=0.00582919 std=0.026234 sample=[0.021608885377645493, 0.00928220059722662, -0.011237711645662785, 0.02246224507689476, -0.00813420582562685, -0.028348924592137337]
2026-08-13 16:22:56,862 | INFO | final_norm | shape=(1, 1, 64) dtype=torch.float32 device=cuda:0 min=-2.58842 max=2.56076 mean=0.21676 std=0.975516 sample=[0.8035314679145813, 0.3451608121395111, -0.4178769290447235, 0.8352638483047485, -0.3024723529815674, -1.0541614294052124]
2026-08-13 16:22:56,862 | INFO | lm_head.logits | shape=(1, 1, 151669) dtype=torch.float32 device=cuda:0 min=-0.675788 max=0.666495 mean=-3.61006e-05 std=0.1596 sample=[-0.08086533844470978, 0.20686161518096924, -0.19355444610118866, -0.07978691160678864, 0.10008017718791962, 0.16149699687957764]
2026-08-13 16:22:56,863 | INFO | Next-token candidates | [{'id': 83058, 'text': '(sem', 'probability': 1.2677844097197521e-05}, {'id': 4451, 'text': 'urrenc', 'probability': 1.258448446606053e-05}, {'id': 101059, 'text': '日本', 'probability': 1.2529554624052253e-05}, {'id': 39431, 'text': ' associates', 'probability': 1.2455719115678221e-05}, {'id': 147291, 'text': '༜', 'probability': 1.2251080988789909e-05}]
2026-08-13 16:22:56,863 | INFO | STEP 2 END | generated_id=83058 generated_text='(sem' cache_after=8
2026-08-13 16:22:56,863 | INFO | Generated token ids | [28118, 93217, 83058]
2026-08-13 16:22:56,863 | INFO | Generated text | '-clickokay(sem'
